Date,Open,High,Low,Close,Volume,Adj Close
1996-04-15,146.158,148.718,143.315,148.434,000,42.125
1996-04-12,144.169,146.158,142.746,145.589,000,41.318
1996-04-11,142.178,145.02,141.609,143.60,000,40.753
1996-04-10,143.60,144.169,142.178,143.031,000,40.592
1996-04-09,145.589,146.727,142.462,143.031,000,40.592
1996-04-08,145.02,145.02,145.02,145.02,000,41.156
1996-04-05,145.02,145.02,145.02,145.02,000,41.156
1996-04-04,147.865,148.434,144.453,145.02,000,41.156
1996-04-03,145.589,148.718,142.462,146.727,000,41.641
1996-04-02,141.893,146.158,140.643,144.453,000,40.995
1996-04-01,138.766,142.746,138.197,141.04,000,40.027
1996-03-29,133.875,139.617,127.107,137.913,000,39.139
1996-03-28,140.755,141.439,133.648,135.353,000,38.413
1996-03-27,141.324,143.884,138.766,139.05,000,39.462
1996-03-26,142.292,143.884,139.902,141.04,000,40.027
1996-03-25,143.60,143.60,141.609,141.609,000,40.188
1996-03-22,141.04,143.884,140.471,142.462,000,40.43
1996-03-21,138.879,142.178,138.709,141.04,000,40.027
1996-03-20,143.315,144.736,138.197,139.05,000,39.462
1996-03-19,142.347,144.736,141.609,144.453,000,40.995
1996-03-18,142.347,142.746,142.347,142.746,000,40.511
1996-03-15,142.347,143.884,141.04,142.462,000,40.43
1996-03-14,141.95,143.884,137.286,143.315,000,40.672
1996-03-13,136.66,142.178,136.49,141.893,000,40.269
1996-03-12,137.059,139.333,136.036,137.059,000,38.897
1996-03-11,134.215,138.766,134.215,136.775,000,38.816
1996-03-08,138.821,140.471,136.49,137.913,000,39.139
1996-03-07,141.04,141.04,138.766,139.05,000,39.462
1996-03-06,139.902,141.609,138.766,140.186,000,39.784
1996-03-05,137.059,143.031,136.263,139.562,000,39.607
1996-03-04,136.66,136.66,136.66,136.66,000,38.784
1996-03-01,131.769,134.215,130.803,133.648,000,37.929
1996-02-29,129.096,132.51,128.243,131.145,000,37.219
1996-02-28,126.538,129.096,126.538,128.812,000,36.556
1996-02-27,130.803,131.941,129.096,129.381,000,36.718
1996-02-26,133.079,133.079,131.03,131.372,000,37.283
1996-02-23,132.225,133.079,131.657,132.225,000,37.525
1996-02-22,131.258,131.258,131.258,131.258,000,37.251
1996-02-21,126.254,129.665,123.978,129.381,000,36.718
1996-02-20,125.855,125.855,125.855,125.855,000,35.717
1996-02-19,127.107,128.243,126.254,127.392,000,36.153
1996-02-16,126.823,129.665,125.685,126.823,000,35.992
1996-02-15,133.079,133.134,128.528,128.812,000,36.556
1996-02-14,134.329,134.329,131.657,133.76,000,37.961
1996-02-13,132.794,134.215,131.941,133.648,000,37.929
1996-02-12,131.088,133.648,129.665,132.794,000,37.687
1996-02-09,133.079,134.215,130.234,131.088,000,37.202
1996-02-08,133.079,133.648,131.941,133.079,000,37.767
1996-02-07,135.183,135.183,131.941,132.51,000,37.606
1996-02-06,135.921,141.609,133.079,135.068,000,38.332
1996-02-05,136.775,138.252,133.648,135.068,000,38.332
1996-02-02,135.353,138.766,103.448,138.766,000,39.381
1996-02-01,136.49,136.66,134.215,135.637,000,38.493
1996-01-31,132.51,141.04,130.234,135.353,000,38.413
1996-01-30,132.51,132.623,129.665,131.372,000,37.283
1996-01-29,131.088,133.079,129.665,132.225,000,37.525
1996-01-26,130.177,132.51,129.665,131.088,000,37.202
1996-01-25,131.372,132.51,129.096,130.519,000,37.041
1996-01-24,130.461,132.225,129.096,130.803,000,37.122
1996-01-23,131.03,131.941,130.234,130.519,000,37.041
1996-01-22,130.234,131.941,126.254,131.657,000,37.364
1996-01-19,128.812,128.812,125.116,128.812,000,36.556
1996-01-18,128.528,128.812,125.116,125.969,000,35.75
1996-01-17,120.567,123.978,118.86,123.694,000,35.104
1996-01-16,120.567,120.851,119.998,120.851,000,34.297
1996-01-15,121.136,122.273,119.998,119.998,000,34.055
1996-01-12,122.558,123.409,121.136,121.42,000,34.459
1996-01-11,120.282,123.125,119.144,122.558,000,34.782
1996-01-10,119.998,123.409,118.518,120.567,000,34.216
1996-01-09,123.694,123.978,122.273,122.728,000,34.83
1996-01-08,122.84,123.978,122.273,122.84,000,34.862
1996-01-05,121.704,125.628,121.704,121.989,000,34.62
1996-01-04,125.969,126.823,124.547,125.40,000,35.588
1996-01-03,129.096,129.665,125.116,125.685,000,35.669
1996-01-02,131.088,131.372,126.823,128.528,000,36.476
1996-01-01,131.088,131.088,131.088,131.088,000,37.202
1995-12-29,127.392,131.941,126.254,131.088,000,37.202
1995-12-28,126.538,128.528,125.685,125.969,000,35.75
1995-12-27,127.107,128.528,126.254,126.823,000,35.992
1995-12-26,127.107,127.107,127.107,127.107,000,36.073
1995-12-25,127.107,127.107,127.107,127.107,000,36.073
1995-12-22,127.107,128.243,126.254,127.107,000,36.073
1995-12-21,126.254,128.528,125.685,126.538,000,35.911
1995-12-20,119.543,127.961,117.438,125.40,000,35.588
1995-12-19,115.448,121.136,114.311,119.998,000,34.055
1995-12-18,122.273,123.125,117.722,118.291,000,33.571
1995-12-15,121.989,122.273,118.121,121.989,000,34.62
1995-12-14,119.144,119.144,118.575,118.86,000,33.732
1995-12-13,127.961,131.941,122.273,123.125,000,34.942
1995-12-12,129.723,132.51,126.254,126.538,000,35.911
1995-12-11,130.122,130.122,130.122,130.122,000,36.928
1995-12-08,127.05,128.528,122.84,125.685,000,35.669
1995-12-07,127.05,127.392,122.84,123.978,000,35.185
1995-12-06,126.823,127.961,125.685,127.107,000,36.073
1995-12-05,131.372,131.941,127.392,127.676,000,36.234
1995-12-04,127.961,129.096,127.961,128.188,000,36.379
1995-12-01,133.648,135.353,131.372,132.794,000,37.687
1995-11-30,133.648,133.93,133.648,133.93,000,38.009
1995-11-29,124.547,132.794,123.694,127.961,000,36.315
1995-11-28,124.547,125.685,123.694,125.116,000,35.508
1995-11-27,122.84,127.392,122.84,126.538,000,35.911
1995-11-24,123.694,127.961,122.84,123.694,000,34.89
1995-11-23,122.386,133.079,122.273,126.538,000,35.693
1995-11-22,124.547,142.178,122.329,123.978,000,34.971
1995-11-21,140.982,148.434,135.921,137.059,000,38.66
1995-11-20,142.178,145.589,141.609,143.258,000,40.409
1995-11-17,143.884,144.453,141.04,142.178,000,40.104
1995-11-16,144.453,146.727,142.063,142.974,000,40.329
1995-11-15,141.609,146.158,140.471,145.305,000,40.986
1995-11-14,145.589,146.158,142.178,143.031,000,40.345
1995-11-13,147.865,149.003,146.158,146.727,000,41.387
1995-11-10,151.845,152.13,148.434,148.718,000,41.949
1995-11-09,151.276,152.983,150.138,152.13,000,42.911
1995-11-08,150.992,153.552,149.571,150.765,000,42.526
1995-11-07,154.974,155.826,150.707,151.276,000,42.671
1995-11-06,151.845,155.826,151.845,155.826,000,43.954
1995-11-03,151.845,152.983,150.138,152.414,000,42.992
1995-11-02,149.287,150.707,147.296,149.115,000,42.061
1995-11-01,147.865,149.571,147.181,149.003,000,42.029
1995-10-31,145.02,148.718,145.02,148.434,000,41.869
1995-10-30,144.453,148.434,143.315,145.305,000,40.986
1995-10-27,147.865,148.434,143.315,144.453,000,40.746
1995-10-26,149.003,150.138,147.296,148.718,000,41.949
1995-10-25,149.571,151.276,149.003,150.138,000,42.35
1995-10-24,150.138,150.992,148.434,149.287,000,42.11
1995-10-23,152.414,152.414,149.003,151.276,000,42.671
1995-10-20,153.552,154.233,150.138,151.276,000,42.671
1995-10-19,150.595,153.552,149.571,153.267,000,43.232
1995-10-18,145.646,150.707,145.589,149.856,000,42.27
1995-10-17,146.727,148.149,145.589,145.874,000,41.147
1995-10-16,148.661,150.138,145.305,146.727,000,41.387
1995-10-13,148.661,150.138,146.158,146.442,000,41.307
1995-10-12,147.296,149.856,145.305,148.718,000,41.949
1995-10-11,142.974,146.727,141.324,145.874,000,41.147
1995-10-10,143.315,147.239,135.353,141.609,000,39.944
1995-10-09,147.865,147.865,144.453,145.305,000,40.986
1995-10-06,148.149,148.434,146.727,148.149,000,41.789
1995-10-05,149.003,152.584,148.434,148.434,000,41.869
1995-10-04,150.992,154.121,149.003,150.992,000,42.59
1995-10-03,148.434,150.707,147.296,149.287,000,42.11
1995-10-02,147.865,149.003,146.158,148.718,000,41.949
1995-09-29,148.149,151.276,148.149,150.992,000,42.59
1995-09-28,144.453,147.865,143.315,146.442,000,41.307
1995-09-27,151.276,151.276,143.884,145.305,000,40.986
1995-09-26,149.571,152.983,148.434,152.699,000,43.072
1995-09-25,151.845,151.845,149.571,150.138,000,42.35
1995-09-22,155.201,158.101,150.707,150.992,000,42.59
1995-09-21,157.532,158.67,156.395,156.963,000,44.275
1995-09-20,153.552,158.101,153.552,155.826,000,43.954
1995-09-19,155.429,155.429,152.414,154.233,000,43.505
1995-09-18,155.541,156.963,152.414,152.414,000,42.992
1995-09-15,160.377,162.765,158.955,160.717,000,45.334
1995-09-14,156.395,158.386,154.974,156.963,000,44.275
1995-09-13,157.532,157.532,155.826,156.395,000,44.114
1995-09-12,156.395,158.101,155.826,156.963,000,44.275
1995-09-11,155.259,157.532,154.121,156.963,000,44.275
1995-09-08,154.69,160.377,153.836,154.69,000,43.634
1995-09-07,157.76,158.67,154.69,155.541,000,43.874
1995-09-06,156.963,158.955,155.826,158.386,000,44.676
1995-09-05,156.794,160.092,156.395,156.679,000,44.195
1995-09-04,151.845,158.101,151.845,157.248,000,44.355
1995-09-01,150.138,155.259,150.138,154.69,000,43.634
1995-08-31,152.983,153.552,149.856,150.707,000,42.51
1995-08-30,150.707,153.552,150.707,152.983,000,43.152
1995-08-29,152.414,152.983,150.707,151.276,000,42.671
1995-08-28,152.983,152.983,152.983,152.983,000,43.152
1995-08-25,152.983,154.69,152.414,152.414,000,42.992
1995-08-24,153.153,153.153,153.153,153.153,000,43.20
1995-08-23,153.552,154.69,152.414,152.983,000,43.152
1995-08-22,153.552,153.552,150.992,152.414,000,42.992
1995-08-21,155.826,160.377,153.552,153.836,000,43.393
1995-08-18,156.395,160.377,154.121,156.963,000,44.275
1995-08-17,152.983,155.826,151.276,154.974,000,43.714
1995-08-16,150.707,152.414,149.741,150.992,000,42.59
1995-08-15,149.571,152.414,149.571,150.423,000,42.43
1995-08-14,148.434,148.434,147.296,148.434,000,41.869
1995-08-11,146.158,152.983,145.589,148.718,000,41.949
1995-08-10,141.324,146.158,141.04,145.874,000,41.147
1995-08-09,139.902,141.609,138.197,141.609,000,39.944
1995-08-08,139.333,140.471,139.333,139.617,000,39.382
1995-08-07,139.617,139.617,138.197,138.766,000,39.142
1995-08-04,137.628,140.471,137.456,139.05,000,39.222
1995-08-03,138.197,139.333,137.059,137.913,000,38.901
1995-08-02,139.22,139.22,139.22,139.22,000,39.27
1995-08-01,134.955,134.955,134.955,134.955,000,38.067
1995-07-31,138.197,141.04,135.921,136.206,000,38.42
1995-07-28,141.609,142.178,138.197,139.617,000,39.382
1995-07-27,142.178,143.315,141.04,142.462,000,40.184
1995-07-26,139.902,142.178,139.333,141.609,000,39.944
1995-07-25,141.04,141.609,138.197,140.186,000,39.543
1995-07-24,135.921,139.333,135.921,138.766,000,39.142
1995-07-21,134.215,135.637,133.648,135.637,000,38.259
1995-07-20,133.93,134.215,130.803,133.363,000,37.618
1995-07-19,134.215,135.921,133.59,133.93,000,37.778
1995-07-18,136.49,136.49,134.215,135.637,000,38.259
1995-07-17,133.648,137.002,133.648,136.206,000,38.42
1995-07-14,137.628,137.628,133.648,133.93,000,37.778
1995-07-13,140.471,140.471,137.913,137.913,000,38.901
1995-07-12,137.628,140.755,137.628,140.755,000,39.703
1995-07-11,138.766,139.617,138.766,139.617,000,39.382
1995-07-10,138.766,141.04,135.353,140.186,000,39.543
1995-07-07,138.766,141.04,135.353,140.186,000,39.543
1995-07-06,135.068,138.197,134.215,135.637,000,38.259
1995-07-05,131.372,134.499,130.234,134.215,000,37.858
1995-07-04,132.623,133.079,129.665,131.088,000,36.976
1995-07-03,132.794,133.079,131.941,132.51,000,37.377
1995-06-30,131.372,133.079,131.372,132.794,000,37.457
1995-06-29,131.372,133.079,131.088,132.225,000,37.297
1995-06-28,131.372,131.941,129.381,131.657,000,37.137
1995-06-27,130.803,133.079,130.519,132.51,000,37.377
1995-06-26,130.803,133.648,129.665,132.225,000,37.297
1995-06-23,135.353,135.353,131.372,133.93,000,37.778
1995-06-22,136.49,136.49,131.372,133.648,000,37.698
1995-06-21,133.648,137.628,133.363,136.49,000,38.50
1995-06-20,132.964,132.964,132.964,132.964,000,37.505
1995-06-19,131.941,133.079,130.234,132.225,000,37.297
1995-06-16,131.372,133.079,130.234,131.088,000,36.976
1995-06-15,128.528,133.648,127.961,133.363,000,37.618
1995-06-14,130.234,131.372,127.961,128.812,000,36.334
1995-06-13,129.096,131.941,126.311,130.803,000,36.896
1995-06-12,127.961,127.961,125.059,127.676,000,36.014
1995-06-09,129.096,130.234,125.685,127.107,000,35.67
1995-06-08,123.978,129.096,123.978,128.243,000,35.989
1995-06-07,122.273,126.254,117.155,124.832,000,35.032
1995-06-06,114.879,123.409,114.879,120.567,000,33.835
1995-06-05,113.742,115.448,113.173,115.164,000,32.319
1995-06-02,115.96,118.291,113.173,114.311,000,32.079
1995-06-01,118.86,119.429,116.586,116.871,000,32.798
1995-05-31,116.642,118.348,116.017,117.722,000,33.036
1995-05-30,117.722,118.291,116.586,116.871,000,32.798
1995-05-29,116.586,116.586,116.586,116.586,000,32.718
1995-05-26,118.348,118.348,115.448,116.871,000,32.798
1995-05-25,119.713,121.704,113.457,117.722,000,33.036
1995-05-24,115.733,119.429,115.448,118.69,000,33.308
1995-05-23,114.026,115.448,112.035,114.879,000,32.239
1995-05-22,112.604,114.311,112.035,113.742,000,31.919
1995-05-19,114.311,114.311,110.899,111.752,000,31.361
1995-05-18,114.879,115.733,113.742,114.595,000,32.159
1995-05-17,114.311,116.586,113.173,114.595,000,32.159
1995-05-16,112.319,114.595,111.468,114.311,000,32.079
1995-05-15,112.604,113.345,111.468,112.604,000,31.60
1995-05-12,113.742,116.586,112.035,112.604,000,31.60
1995-05-11,116.586,116.586,113.742,113.742,000,31.919
1995-05-10,115.164,116.586,114.311,116.017,000,32.558
1995-05-09,113.742,114.879,112.604,114.311,000,32.079
1995-05-08,112.604,112.604,112.604,112.604,000,31.60
1995-05-05,110.899,113.173,110.899,112.604,000,31.60
1995-05-04,112.604,113.173,110.899,111.752,000,31.361
1995-05-03,112.604,114.311,111.468,111.752,000,31.361
1995-05-02,111.183,113.173,110.899,112.319,000,31.52
1995-05-01,110.33,111.468,109.761,110.899,000,31.122
1995-04-28,110.046,110.899,109.647,110.615,000,31.042
1995-04-27,109.192,109.761,108.054,109.477,000,30.723
1995-04-26,108.623,109.192,108.054,109.192,000,30.643
1995-04-25,107.43,109.761,107.43,108.623,000,30.483
1995-04-24,106.35,107.77,105.781,107.486,000,30.164
1995-04-21,107.201,108.623,107.201,107.201,000,30.084
1995-04-20,103.221,107.146,103.221,106.632,000,29.924
1995-04-19,104.074,105.781,102.367,104.074,000,29.206
1995-04-18,105.781,108.054,105.781,106.065,000,29.765
1995-04-17,107.201,107.201,107.201,107.201,000,30.084
1995-04-14,107.201,107.201,107.201,107.201,000,30.084
1995-04-13,109.477,109.477,106.35,107.486,000,30.164
1995-04-12,111.468,111.468,109.192,109.761,000,30.802
1995-04-11,110.615,112.548,109.761,110.33,000,30.962
1995-04-10,109.761,110.899,108.623,110.615,000,31.042
1995-04-07,110.784,113.742,108.511,110.33,000,30.962
1995-04-06,113.457,113.742,109.761,111.752,000,31.361
1995-04-05,112.888,113.742,111.468,113.457,000,31.84
1995-04-04,113.969,115.448,111.468,112.888,000,31.68
1995-04-03,112.604,115.164,112.604,114.026,000,31.999
1995-03-31,112.888,112.888,112.888,112.888,21614900,31.68
1995-03-30,116.302,116.302,116.302,116.302,17026000,32.638
1995-03-29,116.586,116.586,116.586,116.586,31594900,32.718
1995-03-28,116.871,116.871,116.871,116.871,31893700,32.798
1995-03-27,118.575,118.575,118.575,118.575,6995700,33.276
1995-03-23,116.302,116.302,116.302,116.302,24243300,32.638
1995-03-22,118.291,118.291,118.291,118.291,18956200,33.196
1995-03-21,116.586,116.586,116.586,116.586,18519800,32.718
1995-03-20,115.164,115.164,115.164,115.164,36509400,32.319
1995-03-17,113.457,113.457,113.457,113.457,13363700,31.84
1995-03-16,112.888,112.888,112.888,112.888,35358000,31.68
1995-03-15,113.173,113.173,113.173,113.173,44095900,31.76
1995-03-14,110.899,110.899,110.899,110.899,120055400,31.122
1995-03-13,108.623,108.623,108.623,108.623,16186800,30.483
1995-03-10,108.623,108.623,108.623,108.623,30534100,30.483
1995-03-09,106.632,106.632,106.632,106.632,13612100,29.924
1995-03-08,106.35,106.35,106.35,106.35,14887700,29.845
1995-03-07,107.201,107.201,107.201,107.201,17922300,30.084
1995-03-06,106.632,106.632,106.632,106.632,22528000,29.924
1995-03-03,108.054,108.054,108.054,108.054,10225000,30.323
1995-03-02,108.339,108.339,108.339,108.339,4132300,30.403
1995-03-01,108.339,108.339,108.339,108.339,25757300,30.403
1995-02-28,107.486,107.486,107.486,107.486,10329100,30.164
1995-02-27,108.623,108.623,108.623,108.623,11460300,30.483
1995-02-24,111.183,111.183,111.183,111.183,15582600,31.202
1995-02-23,111.752,111.752,111.752,111.752,42320100,31.361
1995-02-22,108.623,108.623,108.623,108.623,31541200,30.483
1995-02-21,104.927,104.927,104.927,104.927,23488000,29.446
1995-02-20,103.79,103.79,103.79,103.79,11970600,29.127
1995-02-17,104.359,104.359,104.359,104.359,48899600,29.286
1995-02-16,104.927,104.927,104.927,104.927,25414900,29.446
1995-02-15,106.917,106.917,106.917,106.917,23323500,30.004
1995-02-14,106.917,106.917,106.917,106.917,34877900,30.004
1995-02-13,107.201,107.201,107.201,107.201,24397700,30.084
1995-02-10,109.477,109.477,109.477,109.477,19714900,30.723
1995-02-09,108.908,108.908,108.908,108.908,22182200,30.563
1995-02-08,109.477,109.477,109.477,109.477,32477800,30.723
1995-02-07,112.604,112.604,112.604,112.604,39658100,31.60
1995-02-06,110.046,110.046,110.046,110.046,57100500,30.882
1995-02-03,106.632,106.632,106.632,106.632,41205600,29.924
1995-02-02,103.221,103.221,103.221,103.221,91951600,28.967
1995-02-01,103.79,103.79,103.79,103.79,203923600,29.127
1995-01-31,106.917,106.917,106.917,106.917,10731900,30.004
1995-01-30,107.201,107.201,107.201,107.201,12897100,30.084
1995-01-27,107.77,107.77,107.77,107.77,11688600,30.244
1995-01-26,106.632,106.632,106.632,106.632,39144500,29.924
1995-01-25,106.065,106.065,106.065,106.065,20003600,29.765
1995-01-24,106.632,106.632,106.632,106.632,158098900,29.924
1995-01-23,104.927,104.927,104.927,104.927,41712500,29.446
1995-01-20,106.632,106.632,106.632,106.632,16660100,29.924
1995-01-19,108.908,108.908,108.908,108.908,21044200,30.563
1995-01-18,110.046,110.046,110.046,110.046,31490800,30.882
1995-01-17,113.173,113.173,113.173,113.173,20161400,31.76
1995-01-16,114.026,114.026,114.026,114.026,7072900,31.999
1995-01-13,115.164,115.164,115.164,115.164,21698800,32.319
1995-01-12,116.586,116.586,116.586,116.586,14296900,32.718
1995-01-11,116.871,116.871,116.871,116.871,21322800,32.798
1995-01-10,115.733,115.733,115.733,115.733,24746900,32.478
1995-01-09,114.879,114.879,114.879,114.879,14518500,32.239
1995-01-06,114.879,114.879,114.879,114.879,24572300,32.239
1995-01-05,113.457,113.457,113.457,113.457,14139100,31.84
1995-01-04,113.173,113.173,113.173,113.173,000,31.76
1995-01-03,120.567,120.567,120.567,120.567,13501300,33.835
1995-01-02,120.567,120.567,120.567,120.567,000,33.835
1994-12-30,120.567,120.567,120.567,120.567,2910400,33.835
1994-12-29,118.86,118.86,118.86,118.86,12709100,33.356
1994-12-28,119.998,119.998,119.998,119.998,6545900,33.675
1994-12-27,118.575,118.575,118.575,118.575,000,33.276
1994-12-26,118.575,118.575,118.575,118.575,000,33.276
1994-12-23,118.575,118.575,118.575,118.575,2806300,33.276
1994-12-22,119.998,119.998,119.998,119.998,13890700,33.675
1994-12-21,119.998,119.998,119.998,119.998,15817600,33.675
1994-12-20,117.438,117.438,117.438,117.438,18667600,32.957
1994-12-19,114.311,114.311,114.311,114.311,23296700,32.079
1994-12-16,113.742,113.742,113.742,113.742,29953400,31.919
1994-12-15,112.319,112.319,112.319,112.319,21782700,31.52
1994-12-14,112.035,112.035,112.035,112.035,29211500,31.44
1994-12-13,110.615,110.615,110.615,110.615,12464000,31.042
1994-12-12,110.046,110.046,110.046,110.046,40520800,30.882
1994-12-09,109.761,109.761,109.761,109.761,21111400,30.802
1994-12-08,108.908,108.908,108.908,108.908,22091600,30.563
1994-12-07,109.192,109.192,109.192,109.192,20621300,30.643
1994-12-06,110.33,110.33,110.33,110.33,17660500,30.962
1994-12-05,113.457,113.457,113.457,113.457,26710600,31.84
1994-12-02,112.888,112.888,112.888,112.888,7855000,31.68
1994-12-01,113.742,113.742,113.742,113.742,30782500,31.919
1994-11-30,115.164,115.164,115.164,115.164,12054500,32.319
1994-11-29,113.173,113.173,113.173,113.173,20513800,31.76
1994-11-28,110.046,110.046,110.046,110.046,31816400,30.882
1994-11-25,110.046,110.046,110.046,110.046,16844800,30.706
1994-11-24,110.615,110.615,110.615,110.615,16918600,30.865
1994-11-23,111.183,111.183,111.183,111.183,35811100,31.024
1994-11-22,116.017,116.017,116.017,116.017,26029200,32.373
1994-11-21,117.155,117.155,117.155,117.155,13169000,32.69
1994-11-18,118.007,118.007,118.007,118.007,18858900,32.928
1994-11-17,121.704,121.704,121.704,121.704,16864900,33.96
1994-11-16,122.273,122.273,122.273,122.273,32105100,34.118
1994-11-15,125.685,125.685,125.685,125.685,45203700,35.07
1994-11-14,123.694,123.694,123.694,123.694,16653400,34.515
1994-11-11,118.291,118.291,118.291,118.291,10651300,33.007
1994-11-10,120.851,120.851,120.851,120.851,9533500,33.722
1994-11-09,119.998,119.998,119.998,119.998,21547800,33.483
1994-11-08,116.586,116.586,116.586,116.586,15206600,32.532
1994-11-07,118.291,118.291,118.291,118.291,7448900,33.007
1994-11-04,119.144,119.144,119.144,119.144,6274000,33.245
1994-11-03,119.429,119.429,119.429,119.429,17449000,33.325
1994-11-02,120.567,120.567,120.567,120.567,13061600,33.642
1994-11-01,121.136,121.136,121.136,121.136,14827300,33.801
1994-10-31,120.282,120.282,120.282,120.282,9231400,33.563
1994-10-28,120.282,120.282,120.282,120.282,17992800,33.563
1994-10-27,115.448,115.448,115.448,115.448,13444200,32.214
1994-10-26,113.173,113.173,113.173,113.173,10067200,31.579
1994-10-25,112.604,112.604,112.604,112.604,10909800,31.42
1994-10-24,114.595,114.595,114.595,114.595,5250100,31.976
1994-10-21,115.448,115.448,115.448,115.448,14088800,32.214
1994-10-20,117.722,117.722,117.722,117.722,32796700,32.848
1994-10-19,114.311,114.311,114.311,114.311,16096200,31.897
1994-10-18,116.871,116.871,116.871,116.871,7244100,32.611
1994-10-17,120.567,120.567,120.567,120.567,12031000,33.642
1994-10-14,118.575,118.575,118.575,118.575,19120700,33.087
1994-10-13,123.694,123.694,123.694,123.694,44572600,34.515
1994-10-12,123.409,123.409,123.409,123.409,36549600,34.435
1994-10-11,116.302,116.302,116.302,116.302,15972000,32.452
1994-10-10,112.319,112.319,112.319,112.319,7485800,31.341
1994-10-07,111.468,111.468,111.468,111.468,7871800,31.103
1994-10-06,108.623,108.623,108.623,108.623,6287400,30.31
1994-10-05,108.054,108.054,108.054,108.054,14132400,30.151
1994-10-04,109.192,109.192,109.192,109.192,15545700,30.468
1994-10-03,110.33,110.33,110.33,110.33,21641700,30.786
1994-09-30,112.319,112.319,112.319,112.319,14535200,31.341
1994-09-29,111.183,111.183,111.183,111.183,15998800,31.024
1994-09-28,111.183,111.183,111.183,111.183,6707000,31.024
1994-09-27,111.183,111.183,111.183,111.183,8889000,31.024
1994-09-26,110.615,110.615,110.615,110.615,10235100,30.865
1994-09-23,112.604,112.604,112.604,112.604,17271100,31.42
1994-09-22,110.615,110.615,110.615,110.615,37701100,30.865
1994-09-21,106.065,106.065,106.065,106.065,14897800,29.596
1994-09-20,104.359,104.359,104.359,104.359,9442900,29.12
1994-09-19,104.359,104.359,104.359,104.359,16535900,29.12
1994-09-16,106.065,106.065,106.065,106.065,45760900,29.596
1994-09-15,108.623,108.623,108.623,108.623,29936600,30.31
1994-09-14,108.054,108.054,108.054,108.054,24854300,30.151
1994-09-13,110.046,110.046,110.046,110.046,38288500,30.706
1994-09-12,110.615,110.615,110.615,110.615,23827100,30.865
1994-09-09,114.311,114.311,114.311,114.311,16277500,31.897
1994-09-08,115.164,115.164,115.164,115.164,39278800,32.135
1994-09-07,116.871,116.871,116.871,116.871,17002500,32.611
1994-09-06,114.026,114.026,114.026,114.026,16062600,31.817
1994-09-05,113.742,113.742,113.742,113.742,8355200,31.738
1994-09-02,113.742,113.742,113.742,113.742,21507500,31.738
1994-09-01,116.871,116.871,116.871,116.871,17976000,32.611
1994-08-31,119.144,119.144,119.144,119.144,21957300,33.245
1994-08-30,116.017,116.017,116.017,116.017,27254400,32.373
1994-08-29,118.291,118.291,118.291,118.291,000,33.007
1994-08-26,118.291,118.291,118.291,118.291,26777800,33.007
1994-08-25,117.438,117.438,117.438,117.438,31749300,32.769
1994-08-24,115.164,115.164,115.164,115.164,21144900,32.135
1994-08-23,116.017,116.017,116.017,116.017,31900400,32.373
1994-08-22,115.733,115.733,115.733,115.733,20691800,32.293
1994-08-19,116.586,116.586,116.586,116.586,45992500,32.532
1994-08-18,117.155,117.155,117.155,117.155,66523200,32.69
1994-08-17,110.899,110.899,110.899,110.899,26213800,30.945
1994-08-16,105.496,105.496,105.496,105.496,11598000,29.437
1994-08-15,105.496,105.496,105.496,105.496,8271300,29.437
1994-08-12,106.35,106.35,106.35,106.35,10765500,29.675
1994-08-11,106.632,106.632,106.632,106.632,18801800,29.754
1994-08-10,108.908,108.908,108.908,108.908,14948100,30.389
1994-08-09,108.054,108.054,108.054,108.054,18234500,30.151
1994-08-08,108.054,108.054,108.054,108.054,17157000,30.151
1994-08-05,107.77,107.77,107.77,107.77,29506900,30.072
1994-08-04,109.477,109.477,109.477,109.477,52377300,30.548
1994-08-03,111.183,111.183,111.183,111.183,23753200,31.024
1994-08-02,109.477,109.477,109.477,109.477,27284700,30.548
1994-08-01,106.35,106.35,106.35,106.35,15146200,29.675
1994-07-29,104.927,104.927,104.927,104.927,12940700,29.278
1994-07-28,106.065,106.065,106.065,106.065,15777300,29.596
1994-07-27,103.79,103.79,103.79,103.79,6116200,28.961
1994-07-26,104.927,104.927,104.927,104.927,21121400,29.278
1994-07-25,106.917,106.917,106.917,106.917,28409200,29.833
1994-07-22,109.477,109.477,109.477,109.477,37667500,30.548
1994-07-21,108.339,108.339,108.339,108.339,25445100,30.23
1994-07-20,314.496,314.496,314.496,314.496,48224900,43.878
1994-07-19,309.379,309.379,309.379,309.379,54502200,43.164
1994-07-18,312.22,312.22,312.22,312.22,83210300,43.56
1994-07-15,309.948,309.948,309.948,309.948,35052500,43.243
1994-07-14,307.673,307.673,307.673,307.673,50037600,42.926
1994-07-13,301.415,301.415,301.415,301.415,61800100,42.052
1994-07-12,298.005,298.005,298.005,298.005,36220700,41.577
1994-07-11,303.69,303.69,303.69,303.69,58389500,42.37
1994-07-08,302.553,302.553,302.553,302.553,42491300,42.211
1994-07-07,298.574,298.574,298.574,298.574,73978800,41.656
1994-07-06,296.298,296.298,296.298,296.298,36227400,41.339
1994-07-05,294.309,294.309,294.309,294.309,62122300,41.061
1994-07-04,289.472,289.472,289.472,289.472,28050000,40.386
1994-07-01,283.786,283.786,283.786,283.786,57630800,39.593
1994-06-30,278.666,278.666,278.666,278.666,76006400,38.879
1994-06-29,276.963,276.963,276.963,276.963,38248200,38.641
